idx,repository,head hash,head tree fingerprint,head test result
151,CloudSlang/cloud-slang-sdk,79a4617041201114c29c97599c74e6de913686a4,f783008fc710b38b77ad8550fceefd704b26fea43775c9b0a7ad44f32c837a75,Tests_passed
161,junichi11/netbeans-color-codes-preview,97a0262a3c15ab5842c43b68019e1e355ad7d3a8,0c77f2ecb55d526780bbaf84e1d0a89ec4ec3b3a49695cedac9b740ac3f97eb1,Tests_passed
165,mangstadt/ez-vcard,f308a61574b9182d151aa9d0cf5fbe5818a48fb8,1aacdce327660542346a628b58d1b709d81bfadfb7aa521ba89a7ec601651b06,Tests_passed
173,AKuznetsov/russianmorphology,71af7f6f9d55eaef4bc7c493b09a28528cb4c783,c521d1c8f0561b4b1be177932678cfcfbb4cb84f968fd593f504a6a835a4b714,Tests_passed
181,kairosdb/kairos-kafka,95bccbc1310487ddca7720806b47624eadac1c25,8d63068423b63eeaf92a0ac427ece16a891dc25e3e5929999cce5a30a8100835,Tests_passed
185,elastic/elasticsearch-metrics-reporter-java,4018eaef6fc7721312f7440b2bf5a19699a6cb56,a7d42db2fd7c3c487f4d89528aaed5921aa2b204f296c479e4697938a8760665,Tests_passed
190,hawkular/wildfly-monitor,25f390f8825c4849b9391152024c4e28f3c8ee02,e2f7bb47ba2475c5e43d78254f8ff6fe142a93f2dca460f2d77992823f743e63,Tests_passed
210,TakahikoKawasaki/nv-bluetooth,ef0099e941cd377571398615ea5e18cfc84cadd3,7fb23eb800ce721a1aa97ac39358006b1b8f9c62e03bdbceaea953d89fd3ee5e,Tests_passed
218,tim-group/karg,78f2862dc46fabf73af6e626cd47016cb6ab3a37,6d582f4f34cbf5f2e78669910e91aef78bb7983d9019f210225396daa3c254cd,Tests_passed
225,allan-huang/remote-procedure-call,d82c0c51778a6b90953523836a6dc94a7f2aa342,b959921ea358571fee9aacb4454128d3115356b72f4324cef0f43c4e99308c5a,Tests_passed
226,Cloudslab/cloudsim,dcb2ac55a8dc463a68ef7825212bb462ebf65a35,288073f6a824c4ef9038b1e1c99ca6ce0fdd518293dab637fffeb02bd0352582,Tests_passed
229,GlenKPeterson/J-cicle,56bc36034e0a6f2b576064f6e4990cf0f8297104,4ef9b355cfc1fcd91c72225341177f1df46cfaefb2a609be32ae97d9dc6a7de9,Tests_passed
234,spotify/ffwd-java,3607614b43fae1a5f0f1d74631f9edbac290af23,9a08debb616f7dbcf79ff24ac3314195c4f5da17bd0c2260ec319dc17b781e27,Tests_passed
240,fizzed/ninja-rocker,d31bf4a2aaa3feb78cea87dc7117072a08611cce,0e74ba09510fb903993c94089c0b3e7694acfd0d058ad0ef8e2523d7aee78850,Tests_passed
241,javalite/jar-explorer,456390f4ea40956003b0f23d304ca6fdee1acf6b,17897e8fde0b6bb7bcad4e228f332419656105c0040dab6ea3ba9ad6dbe28413,Tests_passed
249,tcompiegne/oauth2-couchbase-token-store,78fb8f58709ee83cb8f20c3ac08c1fad3f8dd50c,7c9dcae178cb8953558f4b91bbcabe92342c094f0a628096a351002bd9e6f018,Tests_passed
252,mdeverdelhan/ACR122U-reader-writer,52a1e21b19619321c6a5fe3d64a1437690fa7fc4,b138ff1c7541dd7aba9fbb236df56c11c6e2b23234a34b5b5bde2dcf89ab34b6,Tests_passed
268,leiguorui/netty-resteasy-spring,3561a385c7a9747f001f7e43cbfda79fcf650243,d95186a67d65dfed512849c8f04167e1b6f8c2c6d526c1d657e3650831f56010,Tests_passed
272,fizzed/maven-plugins,0f07aacc08f6d5876653e3ed085e154c88e66bd8,215b19cbf383d4a937c1f5e3d3fb14b4ee5db77c793140cffd4a6bbb70fcccd8,Tests_passed
275,yan-qi/k-shortest-paths-java-version,d028fd873ff34efc1e851421be380d2382dcb104,7fdf87148da380b0d76ca0fb523e8c9d3b1734d2ca4e4611a2d88d109112b146,Tests_passed
284,leiguorui/Netty-SpringMVC,fd47e07ce16847b1bc6a2cd55a8e3fde40dc4955,c81c37af044abcba4f0f3dac40872e1cc36a5d2384a01e2d4a82437d27627b99,Tests_passed
287,vbauer/jackdaw,71afe69412f49fdb58fcc6b9533e19d1798a33f6,53f316f60b24cb8d4f3c0b829527f4da028e5bea6b682b4894bb958c5ff1d2ea,Tests_passed
294,ScienJus/PixivParser,dcc32bed5a95a1eab178dec3c997da2fd60433b5,807962125e2b9bd0757d3c161b6b9112eb889fddb4e25ffbdc72283e2ba07d94,Tests_passed
297,sxpujs/ueditor,558a63263ded8477706fba387b6668e0fc149e95,a3b01c0edde57a822592027775fde71b9e32b5c2f2b8bd98ff81cabc33ab21af,Tests_passed
304,jkotlinski/lsdpatch,ea242cfbeb0c2e39976399c34f37d232f676c6a5,267b8cc8ad19ade2210342ddad7ca26838c1cfc7e38b6b3a6145a2d7dcdcd926,Tests_passed
306,jkotlinski/lsdmanager,853a874da731591d11e6fa8b9b346d5fcc49e8ac,9743649727779d1f56fc24cd8da8ad99af8d19fbd7e792063f7b62ceb614a99a,Tests_passed
311,MALfunction84/psi-probe,78b2b49725f9320b3beee9c50238d48e915ececd,5e79b4b42555e79ab54cd13f4560f25a7ea47f8f2bf62c1cb42799f8864f8ee5,Tests_passed
312,bijukunjummen/spring-web-observable,6ad82cadf19a378dfe62c05de0ca2c09255f192d,986ba75a35ff63890b89d63c360ade4b258a073b6a18cc787b662e7ae19c3435,Tests_passed
320,antlr/symtab,d24e0a8d1abed327ef0dfb865226f6d5efb8f890,974c330ade19fb08c7b0125e9191c71a47fed4f1a4425be131a8deeec464af37,Tests_passed
324,apache/directory-kerby,0b3326566e36b0bf7440c55a97ecf6dfa51a3fba,c2657574ba1471b5e1e88abbe0e5ca4c6279f3b1bad0f6d36c91ef283ba2cfd8,Tests_passed
328,innovimax/quixdm,35b67b510c71ff48bb9bfd235a6b601744ff88d6,143b4195d313299ac380085a0e2a6dda4f888e9151ef45689e25e0a7353656e2,Tests_passed
336,connorlinfoot/CratesPlus,b928e4dd71307599d30e47d6767f701faa7bee92,9b22d6465b1d9b20efaf4a1571bfe8d7bcc8858f8e139a7ded5fafa9e9b61748,Tests_passed
340,yannrichet/jmathplot,2938687e601c7f6782e8200ea991c6f160c13917,cd0101673951f9d4d611960bdd9b821a76600de04ffdff2ba5df7bdd93f3b54e,Tests_passed
343,zbra-solutions/android-linq,774a76d088a02d0b6a737fd250f0a9041a4e9204,bfb1b89de51c42900090a4413ea7d91f576e47a3f5d3af34b8b94372849a207d,Tests_passed
359,Ekryd/sortpom,01fef94ee8240be42eb72f22bb7b7c94a5bf8209,9d39ec748e72d78905da9c1fd0893ca508c5daf68162da97d4a5f91fd8ccbda8,Tests_passed
364,asciidocfx/MarkdownToAsciidoc,0c31a25cd3d9cbe630efb2adb37f5766ec9a9b97,352e283d21ce1cb918f320a9d33d244e5e0b838e112788a2e8b775f6d62540e3,Tests_passed
399,JavadocMD/simplelatlng,84351103de1f54439e4e8267ca0c16d2c8f32d29,a0aacb6d0a2e07ad59a9f21a70ae97b116f316f92182364fcd6544b6df54d29c,Tests_passed
402,wnbittle/dyn4j,ee912bf03f8c7ce70ac594b1356c51755834a61a,3624958452cabd2afcfb3449704c86120258460f8634ae593d274d751c82ea70,Tests_passed
418,3breadt/dd-plist,a68d259916108e498164b82795e241bfd08e07a1,9885b64fc34f47c98816efbad095f286a0255d0d7012f143b0a733fc8526695c,Tests_passed
442,randomeizer/gwt-dispatch,7362b8ac6290e6482a7d360d483a7e8d2f8a3876,96865beaa969a6a08045fd35ce034e212b32b75ca728bf8a7a861d3dbd1754ff,Tests_passed
444,turbomanage/basic-http-client,56baa2eccf3e09f092a419ee5a13c2aca548b44c,2a8fa09028b17a433fbcb18d525e6bed1c74352040e7b3821d72e074433dd6ed,Tests_passed
496,iterate-ch/java-openstack-swift,18a6d14acd5f0d01523adebfc1a5250adf48d217,90ba1c6ae170311361572a4f822baf1265d21fb3a8d2e76fd155a479cb9b80ee,Tests_passed
509,OpenGamma/OpenSIMM,249afdbc16b2e022e01b2be72dd7f31a72f339ed,a4dd26a64f0d1aa7f9d32ff6778eb90b6658440d923ee7c848253c47bd291a5a,Tests_passed
540,trung/InMemoryJavaCompiler,d84c404975dc308ee5a418c5af8a6629c5e6c995,1c38bf2815c5e05fb6a6785a0a9dbe9dec6ea87a514174600f15faa2785e8daf,Tests_passed
549,mrwilson/java-dirty,d34addd56fde159107fc8f8b6f4dba73f440f082,7b471c176ef05f71d2c38141be5af6e632b6abfcc6ee8eb1f68f86dcbd3819b9,Tests_passed
604,dobrakmato/rpbuild,e800c631f8df2e85d753d9f7379010c3367d34bb,39e5117b04390a697a9160d6566312c338316ec54264c8c64a8fafb120d44d62,Tests_passed
610,vbauer/caesar,bc5f07c0d3fd5e40167ab72b36206b218555f734,61e8aacfbac75fe9d1ea713bcf6b924ae1d8e1cd8d7fc4f4973e1c0b8e890694,Tests_passed
652,Comcast/hlsparserj,c287e780d752981fde49d1297cf82d123c78637e,f1a7556fbc12bd59df37e3c6a38e149f9e1a1f307f7606a5df28eddd18219c47,Tests_passed
654,intelie/slowproxy,a4bac31ddb839d8346ffcaf3456b9feea2ecf046,702f02b0fa8967a0a164cadf8fa27390bee9771b973a9ecacfb6d3930fe503ae,Tests_passed
669,IntCode/Sweetie,7aa92bebac4942f8dc6888c8abe9c7833d4ee81e,75e2e15b8fa5a659c5377079d34b7d22574f86b257f698a93c8b8b9cf86a56e5,Tests_passed
675,vbauer/houdini,52ff62bf58f1f10ef39fde0fd9754c305e6ebbb1,228edd94098a7c2f8b755a383dd059932c719c5d0732959536a765a0c2dfeb7f,Tests_passed
676,alexeydergunov/ez-collections,aec33a1cb2a90a0bdfeeab54234525e697cca0f7,ff33d61454c55db4187d78156f8a32cc921a30f25168979159001199bb5b7b35,Tests_passed
691,spotify/futures-extra,2631edaf5037c07ec2c7f7c0cc1fe24cd8de53ad,0a6d9616f368760748d6d1e261b364d3bed92005f98f73571606c516ea53ccb8,Tests_passed
700,scottganyo/gcm-server,b44aa53b05e61f950a76586baf14cc59479dda3c,7b597230131ec8190787e7638e3a13152870f277b95dae2964be6a0d9357a4af,Tests_passed
719,hcadavid/spring4-rest-oauth2,6002ed30ea766a952a9f029d3b81b1b1cb4492fc,2258b5ea2c557780a13adb5c5b0c78c58543d40acd8242bde8428b71f2e93a3c,Tests_passed
740,OAuth-Apis/apis,ec57f6e56f9cd7b497c64820259be83c39dabdb8,3c8ddc602b75195d80df5ca15606cc82a1877386b6008b8e54b81b4cac3ab959,Tests_passed
787,wolfs/testng-rules,7913601eca68d72340f3663631bd6c65cc267685,0ffa1d73967fe26d5a6c8be660abbaee4605a777a093798dc8990963bad65ce1,Tests_passed
824,kravchik/jcommon,a424679423f34be8edda245d9a74b461a0502a08,52f171d0be9fa7477a7e64aec5757dd74ee065a2c76aad26b4e3d9b321fd14dd,Tests_passed
835,cybergarage/cybergarage-upnp,87724872d95452a33d015fe27e7983386f61b90e,57ed3bb96705b882a44a5b0ef287d69aa1df8c8b92aa61c264825a081296440c,Tests_passed
869,lambdista/try,8d6be7795bfdc56431ba6c2c1d5de8da82acc73a,d6b0d033cc68721561da9354a202815953a7bfde2825778d58d650c975e82cd6,Tests_passed
880,jai-imageio/jai-imageio-jpeg2000,7ff8cc5f72d17f537585382576ebaace65e53379,17be7dc723fc8dcbb198476e314ccce1b6c12ba80e32b99b66d32cb0bf11cc9f,Tests_passed
881,Antibrumm/jackson-antpathfilter,40f3af16e9a32fec910fadfde144c4b58217d5e7,2aa6fb2e401456e6f1b0a7c07fcf25cae5f3f89250be23a930a234ff9ef81bbf,Tests_passed
893,benas/projector,d61854d94b89928d3c9ed9dc7b1fce022c0c51dc,640dcd5b089ca53842ddfefac8907b58f604189e804231b3773f20e9ce85cae2,Tests_passed
943,tarql/tarql,b06b4dd0699bd2f664e11f3937bca63d80017d84,c16bbb52d34e0ee2e4df80857e51e95663da6c4d5f4b5db886eaa49048cf452a,Tests_passed
964,Netflix/Surus,05659af43697f6dae5743fd0a1931c210757e1e7,b264af27f8b5c6de385c228a9a637da0f9572d1dde8eb30483fd3199658a7fa7,Tests_passed
993,zsoltherpai/fluent-jdbc,c1eb2a9b1ce3e2e699cc110e9c9c4d143d09615e,48194948d760ad972579862c6fe89e209c6f264200fd4f7879c69abf1d3cae3f,Tests_passed
1017,deephacks/vertxrs,d3278102825b60056a87fc36d2a4f47adc5dc23e,88071daf9dc37bed9ecd19bcfb08a1d59a909659a49f8e80c56ae93194d7414e,Tests_passed
1049,CampagneLaboratory/MetaR,f88fb2576221e494d0b599517e7c95a46bbd2017,d0fd4fba2587c3e45cc8dfda672936eeb2ba4391751d9c2c69f83846193e7030,Tests_passed
1105,SpigotMC/Simulare,9ff891292d255f1ff4b94172f7c775db320d2afa,f9ca5422bd3ec3750fd8699e751ae2dfbb94ca2637621558deb428a193df81ac,Tests_passed
1106,Dreampie/websocket,cdb5e36b077def23b8768d16bd3a7000a2bd6e85,2713b753b6658d09f1b039394d728ff26768cd83c8a84acaefc496925ead1c2e,Tests_passed
1116,square/javapoet,d682f2013751d25725349d79b449870d0e77354c,2bda792b152a5ee044889a9b719472eb2bce40e2bc09dcaa045a552a76e40aef,Tests_passed
1119,liaohuqiu/SimpleHashSet,885bdb68c7bb9a492a8f02f24a446e7e3f4d3ec7,5448ab2ea8a0d2ebcaff4bf0407a62bc08f8720aeb71a1e20d435ff4b6edac21,Tests_passed
1131,naver/universal-analytics-java,27c964b50aacc50a8a0de2cfc067d1307d269890,df6778f01b0d42c33f7fcbad1e45caafdfca953536de6bade3f1f9aa6ae5e3ef,Tests_passed
1172,vmware/upgrade-framework,4183a8b1f19589b7615097f1153e481125a5c6b9,da10a3132257638ea8efe5e0a1da1569531c452cc4804b87a7a62c9ca2e14bf6,Tests_passed
1177,piotrturski/zohhak,21292d912d7c8a99b4b1c51becf7bdf81d0bd72d,03392ec436441e1d9664a197408669465542a72f082185790eaaae0bb7194538,Tests_passed
1190,vince-styling/aSQLitePlus-android,2fc7a4e7f9d5df22ad5e087b54132cb1aacc4bb4,a5e4fa283dc0bfd05ba4a6beba39ec046006a3869d156fe0a1fe1dc55eb0eb49,Tests_passed
1234,awslabs/amazon-sqs-java-messaging-lib,4cb91355cb92d9361a2179233c9db89383b1299e,dafcbf9e9f413a6c724afa9c97bbe68fb244731d46dbab8d7634224e46afc350,Tests_passed
1236,digitalfondue/lavagna,b76487305e5191bc32b0422244d7b648ffcb8530,8f6d657985ad973e535cb0c8d9501e03bdc809c79cbc30829e340db75a739c3a,Tests_passed
1238,mojodna/oauth-signpost,2fc2a7be9ab92537beb75ce0c55bb7e29ea06c80,7e2bc93fbce15814a245afba1be7e850aa7552a1e41bc1f33ca6c2ea94bb50fe,Tests_passed
1265,Giwi/camel-kafka,0e58c20f0eeacda60721aa090584f5cfdc928b5d,85c449c69af36d02b01e01436a94d650567e0accf1f9424c9c471e4c733ae04b,Tests_passed
1300,moznion/java-mysql-diff,41bcfe31994e6c494b568c74e23b6a0d68dca5b8,2023a74154d55cfd92c07d6e7fb95fd74b9b7aa501ffe212cbae49d37e417410,Tests_passed
1336,lazaromedina/flume-ftp-source,b3f7a3926f3bb98fe665a5a2d21e431bb9ce8ef1,0a3abb9b841b53fe60f18fbea317e01bba0cb2de90b329568d62d416f3ed14d9,Tests_passed
1361,vert-x3/vertx-mail-service,453e9b04a458d2dddcfa4e21c38e414248a8629d,91fe939f84d52794a1de2c36ec2a7e91be5086a88d6fa2ee78df4acb08627588,Tests_passed
1362,mariten/kanatools-java,b619419ffd46fea3956d1f4a3ef6e5bce49e0767,5730d973866f5b003885d41e33858bc52deeaae8f1bfd0e7e0c28f933ae22e13,Tests_passed
1363,jbarrez/spring-boot-activiti-example,f62f6bb1ae13dd05d12ee80b827fde8644c19d71,7732667890680d8162eef8ef5300f094168b896278d652523b82bb75d49ac60e,Tests_passed
1381,release-engineering/pom-manipulation-ext,4befd5e8943bd06d3efba1e41662335f70ade88b,4f389a9c949e6c2919be9eb64ea2e256ed523e4aac459e141f6acc42236792eb,Tests_passed
1385,fromi/spring-google-openidconnect,7e29fdfa27f41848dd95f3788c088bffa235888f,516a4e741a0efea43918b83648ef6347ccd725542e9ea57bd53a50b093017941,Tests_passed
1389,sinofool/alipay-java-sdk,b8bd07915386c8abd005f3d647b82100d966070c,f4251118a9a50cc71a6870dd939441e44f71f0e9183fa5bb068cbc0acda0b6f0,Tests_passed
1400,Bioinformatics-UA/dicoogle,57ebdcfa261a60cfd26d3f566a6cb861eccef633,f9643942a3c41e2586f1ea4fa20934dd3507d128dacb8e10a6729d84220d221a,Tests_passed
1409,vert-x3/vertx-reactive-streams,ffcd74ddbd97b9a6d0ca69fad5d5a01db6bcfda1,f1d938a720c5ba760ddda44dc98e224a1038c7c64acd594824277941aa10946b,Tests_passed
1422,sinofool/wechat-java-sdk,93732cb5c1302d0533ff6fffc8e3db491cbc328e,4be198a7c1741c6aa0d77924c9d05cc327068adbbfb1fd44f3c6bb64d29601f5,Tests_passed
1425,greengerong/guice-demo,33c9a97bbfaea59f95ccdbb6cb706e35b9084c2d,e83639053308e0139a961aeb4819269ba0a4506717a383839fe3060712006f1c,Tests_passed
1446,ahars/metrics-spark,44289698565970a07e57eca5636300f66d1199dc,d1115aad498ac68d220f5424fb34f05082fe79d87bab0fb783db8925544515e1,Tests_passed
1452,joaoevangelista/spring-data-datatables-integration,6560af575e72fb4fb5354c11eede6a11c6b3c8f6,7f1057838873156efc163aeba4e67af87c285c86a2b16ab13dfca10e5404ecd2,Tests_passed
1456,martinpaljak/GlobalPlatformPro,52c3581cd8309f4dac230d21886e1bf69d362138,e81f4946f0dfb3d6e03ed216c5969e77afd4bcb372ae8148f66393ef25d4267a,Tests_passed
1460,bedatadriven/jackson-datatype-jts,df56dc9b3de8620024879bb979a2da3ec48c07b7,4d01e5199d55a737110ceb8ee73c73f2763e24f98df239937880f45c09c580cf,Tests_passed
1461,happyfish100/fastdfs-client-java,a04626523a7bd5ac9f925c25f6161c29f3d7de91,34b2da2e83a34b47fcbebe6e66c9ad5494aac44ba5804242e8beb0c0fe6a8dd7,Tests_passed
1467,sviperll/static-mustache,9daa5956a503da8e69cb01a7ea90c5160dda2d20,4ba3697ccc47729e33bb13be956f7591d6d2759371385bdacfdfb9f6d98d0d23,Tests_passed
1468,ippontech/metrics-spark-reporter,f93c2f0b34e008b85f97793d1982f2840d54c03c,416a5b8437bd2fa2a6a3273456e9a01bc7f79aa0bae5dca2a9f2d191bd27b85f,Tests_passed
1470,sd4324530/fastexcel,a2c2782f8242f9e5e9dabe1026f51957826cbaab,28d9aae5b13cf9d4eb2219a925d04c7448a22c36eb03f1738b848cab191c6daf,Tests_passed
1471,autsia/bracer,44fd24cb603580eeb29096bafe1294c8d852c1ee,ec767adc9d1a422b965a626a3da1a3b59245c4e26c7fcd6fe245834bbe20d797,Tests_passed
1472,ippontech/metrics-spark-receiver,e998960c2b23c5b3ee6f71e07ac2d118bb8f17eb,f9835a41a92314a1e1c7aad3ca59264a2758193bb9028c3a1d0d31ca6a754edd,Tests_passed
1477,sameeraxiomine/LargeCollections,2ceef2b591bd91f0ff34b36a3ac6feb2659dae50,48b583aea81afb3e8aa890b79ad844e60d858718bea9bf8a10fbdbce8603c7df,Tests_passed
1485,oasp/oasp4j-ide,20ea073b10a7fddc810bd2e43f339bd7233a0fe9,3f9b45cdb1762b209d2c60e48ea78635b8cd00b2ba5141172d6b4b23ccf7cf11,Tests_passed
1498,PhantomThief/model-view-builder,835417ad9c8e7677610010569f281d2f8b341e16,50ad930522ebeea5e04c9c66a8757805a98f4f5215d57554a6e7e38a5753644d,Tests_passed
1499,nlap/dropwizard-ratelimit,b2c105b837589d2d555029a5ed8a8d045a950891,85473dee7ea3fe2d5cb72ee5b114b09f32ea18a67abddcb39ba859362d2a22f2,Tests_passed
1502,hankcs/MainPartExtractor,d00f014294242e3b0a70719c761979fddc87f59e,5dbdd4e65331e41c543c51b00ffbc1139a7c1590999375680243bfd2fe8d01f7,Tests_passed
1509,meltmedia/dropwizard-mongo,3e6a78d710cc3b969d79a4397b46708a4460b9aa,0e44487cb8164114994383bf1a33bb12022eca1abe09cce5229628d4985c6e7c,Tests_passed
1519,g00glen00b/ng-spring-data,500a4858f710cfc3814a67c95cc597b771cece2c,5fbe215832bbd555c6891060e99f20615e68eaf579ce3ef4ee2286c1e67c2a39,Tests_passed
1520,Teaey/lostrpc,2ac66dbfd4b622618223a1c1588d328f714b0423,aa62ad7b6ff7d2d891f8056a96bae00efbf6b2f66d8bcebae97f80683231f5b7,Tests_passed
1521,tasermonkey/thumbnailator,019c8b03a4b0c59d979eb6a5762c85eb3612a589,3ff4924d8ad2366bbe83e4af9a8e1ee853cdda5b64f4a3892b53dd970f171510,Tests_passed
1523,davidmoten/rxjava-extras,9ab0c76ed89fba6b0d1584d8b46237bf042bbfa9,9541ea13d4c9bbf014f7ff1c2a044ee3552c31441e217ef66f79bd9bd38dd0b1,Tests_passed
1531,sabomichal/akka-java-springfactory,1f3c84bd7894065ba1ded70a995bca687d581161,b0d4dead62e303a1c8d4706022ff141f428343669cfce3f4a626eac93efc957c,Tests_passed
1536,EinsamHauer/disthene-reader,b56e350c7a14765f0323dbd3bb3d4b462b236c4f,d28289b59f295ad30239b41c8dc9da89293135f215f392485cda79ea2353bbfe,Tests_passed
1539,twitterdev/sample-kinesis-connector,b1f51c16472d5a659d12a7ff4c742b6930a6348e,2ee5a4edb129a0b7abdb8251e66ef5ed2b4339fe19622294ae22aeab3566a4b9,Tests_passed
1544,KittehOrg/KittehIRCClientLib,46b5795227c075b39c98b57c5a490a9009c6d52d,ed5222e3206d09e2047175697065dc31d95725a30cf53284ad4ebbc5d3d12e0d,Tests_passed
1565,agoncal/agoncal-training-javaee7,ec0a4cc6b2d8359cd4bf8f499ee2b5240635a1a9,2539590ba7867e1d996dfb30f1ce85a50d65a2084cdc1c5b4b70b5582c293471,Tests_passed
1568,cternes/openkeepass,761839f1c151f37b2fb7ac1fdfecb4d099e4e0bb,c98fa5d159a5de6739a94170368885ce045748e832a0c76ac4fdaf26ef1d39f5,Tests_passed
1573,yandex-qatools/postgresql-embedded,7ed616e251dda4ca1f6b45217a9005f5128d7fd1,5662d2c66bfaf5afd0ab496bdc6e12f506be2025a29abc30166cfb2df20b56a1,Tests_passed
1576,apache/metamodel,bf0190ca7795534e310469941ad6c5ecf69ccb51,61e2ca440672e1159d0747a1743f9543d85240bcb32f2d6d61b8ee8968d4f871,Tests_passed
1581,snazy/ohc,7f59c264fe8ae4c859b9662c8cea15620f0f55f8,63d86dfa5e970b994895492cac75912980a8d793b4e0fce0e4fa0b53580dfec2,Tests_passed
1582,DanielThomas/spring-boot-starter-netty,d1485e7d4c8fe047e46b43f105d18b1f2b521eeb,c27b0ba2d0c013e350d6e5bd0346ae2dea98b7d6e028e6c32ff9d5c5d1b072f6,Tests_passed
1591,fizzed/java-maven-plugins,0f07aacc08f6d5876653e3ed085e154c88e66bd8,215b19cbf383d4a937c1f5e3d3fb14b4ee5db77c793140cffd4a6bbb70fcccd8,Tests_passed
1598,tpietzsch/bigdataviewer-core,309934e55cb502ab47eb9d71b14090126853e3d6,3682d623295d17eea8b80b03cf4de9b6541a1eac45a9aba1dc88215f17e7a6fc,Tests_passed
1603,flipkart-incubator/zjsonpatch,cc0f0bffca97e02ad3d11abd97ccc8d357683b56,911e9b8fed9b844501dfa46edd6df657e9cb321efac3ffd5b7d463f8c2a05f2b,Tests_passed
1612,raistlic/raistlic-lib-commons-core,74b727b2044780e8abd4750417cc0d2fb3039961,cceaba68ac805c2799638ccb792da4ac618367bbc8c6cc1a2d23d4aa10506e6b,Tests_passed
1615,plan3-labs/stoneboard,7aa6fda712b47d73d8b84602c091a623754867e3,916cbeda6dbad23b1ff49125395e785a19767a31006ac1f2352876ec54e3e87d,Tests_passed
1618,Fellmann/jUdge,d1f72bc59f8b0e2ea96ae683428a33d7d4e92017,95d098217f660e1809a160eacbec2b66b98283c22d9fbd1edb1f734afbe01773,Tests_passed
1619,legsem/legstar-core2,e656e92f8f9b3b01be6f7c9e38d2f6f19c1e36da,bc1750ca02d880fc1d9d62bb440875d3e1f14964f092af5f9e5d979ff3f8344b,Tests_passed
